date,product_name,category,quantity,unit_price,customer_id,total_revenue
2022-04-29,Dress Summer,Hoodie,3,1477546.0,2948,4432638.0
2022-01-20,Jeans Slim,Dress,3,1401304.0,2743,4203912.0
2022-09-18,T-Shirt Basic,Jacket,3,988305.0,1147,2964915.0
2022-10-20,Scarf Wool,T-Shirt,4,327473.0,2740,1309892.0
2022-09-13,Jeans Slim,Accessory,5,1195335.0,1498,5976675.0
2022-08-10,Scarf Wool,Jeans,2,880422.0,1048,1760844.0
2022-08-14,Dress Summer,T-Shirt,1,740619.0,1770,740619.0
2022-02-22,Hoodie Oversize,Jacket,1,1242636.0,1651,1242636.0
2022-12-21,Scarf Wool,Jacket,5,926753.0,2196,4633765.0
2022-12-08,Jacket Leather,Jacket,3,393253.0,1613,1179759.0
2022-12-30,Jeans Slim,Jacket,3,1669723.0,1699,5009169.0
2022-10-07,Dress Summer,Hoodie,3,1456664.0,2920,4369992.0
2022-03-22,Dress Summer,Jeans,3,337386.0,2339,1012158.0
2022-07-21,Scarf Wool,Accessory,3,1063849.0,1376,3191547.0
2022-06-07,Hoodie Oversize,Jacket,5,379235.0,1806,1896175.0
2022-04-30,T-Shirt Basic,Jacket,4,1547799.0,1921,6191196.0
2022-02-28,Jeans Slim,Dress,2,1200172.0,1875,2400344.0
2022-08-03,Dress Summer,Jeans,3,517296.0,2557,1551888.0
2022-05-08,Hoodie Oversize,T-Shirt,4,282149.0,1810,1128596.0
2022-08-12,Jacket Leather,Jeans,1,298951.0,2444,298951.0
2022-07-28,Dress Summer,Jeans,5,1036416.0,1905,5182080.0
2022-04-25,Hoodie Oversize,Accessory,4,1388279.0,2420,5553116.0
2022-07-28,T-Shirt Basic,Jeans,3,437303.0,2546,1311909.0
2022-01-14,T-Shirt Basic,Accessory,3,592990.0,2211,1778970.0
2022-01-09,Dress Summer,Jacket,3,757253.0,2006,2271759.0
2022-02-09,Dress Summer,Jacket,4,588019.0,2669,2352076.0
2022-08-25,Scarf Wool,Hoodie,3,856572.0,1033,2569716.0
2022-10-08,Jeans Slim,Accessory,4,1117403.0,1069,4469612.0
2022-12-25,Hoodie Oversize,Accessory,3,1311652.0,1592,3934956.0
2022-07-20,Dress Summer,T-Shirt,1,1743852.0,2215,1743852.0
2022-09-03,Jeans Slim,Dress,1,1692808.0,1101,1692808.0
2022-10-05,Scarf Wool,Jeans,2,1133697.0,2509,2267394.0
2022-08-23,Jeans Slim,T-Shirt,3,1387933.0,2309,4163799.0
2022-01-04,Dress Summer,Accessory,3,1723852.0,1914,5171556.0
2022-06-03,T-Shirt Basic,T-Shirt,4,379382.0,1733,1517528.0
2022-01-29,Hoodie Oversize,Hoodie,4,258734.0,1390,1034936.0
2022-04-19,Hoodie Oversize,Dress,3,296190.0,2589,888570.0
2022-04-08,T-Shirt Basic,Accessory,2,1123192.0,1160,2246384.0
2022-08-03,Dress Summer,Accessory,3,1432392.0,1892,4297176.0
2022-10-20,Hoodie Oversize,Jeans,4,818966.0,2578,3275864.0
2022-03-16,Dress Summer,Dress,3,1095121.0,2071,3285363.0
2022-11-22,Scarf Wool,Hoodie,4,1050368.0,2183,4201472.0
2022-05-26,Dress Summer,Jacket,3,396895.0,2470,1190685.0
2022-05-08,Jeans Slim,T-Shirt,5,748462.0,1696,3742310.0
2022-12-07,T-Shirt Basic,Jeans,4,280124.0,1758,1120496.0
2022-02-11,Dress Summer,Accessory,2,421594.0,1523,843188.0
2022-12-22,Scarf Wool,Jacket,5,1508380.0,2690,7541900.0
2022-02-10,Jacket Leather,Hoodie,3,1535591.0,1732,4606773.0
2022-02-03,T-Shirt Basic,Dress,4,1493017.0,1155,5972068.0
2022-01-17,Hoodie Oversize,T-Shirt,5,1376569.0,1339,6882845.0
2022-06-14,Jeans Slim,Jeans,2,1479635.0,2977,2959270.0
2022-06-02,Hoodie Oversize,Accessory,4,1290023.0,2389,5160092.0
2022-03-17,Scarf Wool,Accessory,5,1288242.0,1795,6441210.0
2022-03-28,Scarf Wool,Jacket,5,1284411.0,2723,6422055.0
2022-04-27,Hoodie Oversize,Jacket,5,1046766.0,2598,5233830.0
2022-12-28,T-Shirt Basic,T-Shirt,1,813188.0,2172,813188.0
2022-12-08,Hoodie Oversize,Dress,3,1381803.0,1899,4145409.0
2022-01-27,Dress Summer,Hoodie,4,712901.0,2168,2851604.0
2022-11-09,Hoodie Oversize,Dress,4,1091498.0,1103,4365992.0
2022-10-14,Jeans Slim,Dress,4,921701.0,1812,3686804.0
2022-05-14,Jeans Slim,Dress,5,678765.0,1093,3393825.0
2022-08-07,Jacket Leather,T-Shirt,3,1760769.0,1975,5282307.0
2022-06-17,Jeans Slim,T-Shirt,2,651065.0,2310,1302130.0
2022-04-08,Hoodie Oversize,Hoodie,4,729404.0,2448,2917616.0
2022-09-25,Jeans Slim,Dress,3,500461.0,1119,1501383.0
2022-08-25,T-Shirt Basic,T-Shirt,3,1525620.0,2985,4576860.0
2022-11-05,Jeans Slim,Hoodie,1,1159214.0,1029,1159214.0
2022-06-22,Dress Summer,Accessory,4,1200211.0,2013,4800844.0
2022-07-09,T-Shirt Basic,Hoodie,5,1521870.0,2535,7609350.0
2022-05-02,Jacket Leather,Dress,3,781525.0,2054,2344575.0
2022-02-15,Dress Summer,Jeans,3,550132.0,1872,1650396.0
2022-03-05,Hoodie Oversize,Dress,2,557528.0,2390,1115056.0
2022-05-10,Hoodie Oversize,Jeans,1,1385561.0,1800,1385561.0
2022-11-06,Hoodie Oversize,Hoodie,3,1201878.0,2162,3605634.0
2022-12-29,Dress Summer,Accessory,3,569825.0,1475,1709475.0
2022-07-12,Dress Summer,Accessory,5,474851.0,1563,2374255.0
2022-11-03,Dress Summer,T-Shirt,5,437065.0,2416,2185325.0
2022-06-30,T-Shirt Basic,Accessory,2,1223088.0,1435,2446176.0
2022-10-19,Scarf Wool,Jacket,2,250184.0,1804,500368.0
2022-10-09,T-Shirt Basic,Hoodie,2,278395.0,2258,556790.0
2022-01-29,Hoodie Oversize,T-Shirt,5,853807.0,1055,4269035.0
2022-05-29,Scarf Wool,Accessory,5,1321592.0,1931,6607960.0
2022-09-24,Jeans Slim,Hoodie,1,1327311.0,2316,1327311.0
2022-10-23,Hoodie Oversize,Dress,4,916683.0,1752,3666732.0
2022-01-11,Jacket Leather,Accessory,4,1321164.0,1312,5284656.0
2022-06-13,T-Shirt Basic,Jeans,1,1057699.0,2572,1057699.0
2022-04-23,Dress Summer,Hoodie,4,1764244.0,2113,7056976.0
2022-07-06,T-Shirt Basic,T-Shirt,5,501813.0,2236,2509065.0
2022-10-22,Dress Summer,Dress,4,1181034.0,1957,4724136.0
2022-08-20,Scarf Wool,Jacket,5,1011420.0,1318,5057100.0
2022-08-15,Jacket Leather,Dress,1,551423.0,2901,551423.0
2022-11-06,Scarf Wool,Accessory,2,1412485.0,1757,2824970.0
2022-04-08,Jacket Leather,Jeans,1,677037.0,1465,677037.0
2022-02-24,T-Shirt Basic,Dress,4,841650.0,2111,3366600.0
2022-04-21,Dress Summer,Jacket,5,830987.0,2433,4154935.0
2022-06-01,Scarf Wool,T-Shirt,4,628517.0,2264,2514068.0
2022-09-03,Jacket Leather,Hoodie,4,917593.0,2856,3670372.0
2022-03-10,Hoodie Oversize,Jeans,2,983686.0,1700,1967372.0
2022-11-08,Hoodie Oversize,Jacket,4,1403544.0,2081,5614176.0
2022-10-16,Scarf Wool,Accessory,2,1435856.0,2137,2871712.0
2022-09-07,Dress Summer,Accessory,5,495762.0,1735,2478810.0
2022-02-05,Scarf Wool,Accessory,5,1168797.0,2094,5843985.0
2022-08-27,T-Shirt Basic,Jeans,2,1639107.0,1739,3278214.0
2022-05-28,Jacket Leather,Dress,1,418619.0,1768,418619.0
2022-08-15,T-Shirt Basic,Jeans,5,983017.0,2716,4915085.0
2022-09-01,Hoodie Oversize,Accessory,1,1413047.0,2208,1413047.0
2022-12-03,Jacket Leather,Jacket,5,1197812.0,2727,5989060.0
2022-12-31,Scarf Wool,Hoodie,5,405908.0,2988,2029540.0
2022-07-20,T-Shirt Basic,Hoodie,3,864739.0,1744,2594217.0
2022-06-03,Jeans Slim,Jeans,4,1036221.0,1276,4144884.0
2022-03-14,Dress Summer,Accessory,4,1793561.0,1233,7174244.0
2022-07-20,Dress Summer,T-Shirt,1,526842.0,1054,526842.0
2022-10-23,Jeans Slim,Jeans,4,1772757.0,1257,7091028.0
2022-01-17,Hoodie Oversize,Accessory,1,833032.0,1090,833032.0
2022-05-09,Jacket Leather,Dress,5,560497.0,2762,2802485.0
2022-08-05,Dress Summer,Hoodie,3,891869.0,2783,2675607.0
2022-03-02,Jeans Slim,Hoodie,3,1201692.0,2930,3605076.0
2022-04-14,Scarf Wool,Hoodie,5,580921.0,2687,2904605.0
2022-02-11,Jeans Slim,T-Shirt,2,701731.0,2459,1403462.0
2022-01-25,Hoodie Oversize,Accessory,2,1574547.0,2649,3149094.0
2022-02-08,Hoodie Oversize,Accessory,4,1798465.0,1408,7193860.0
2022-10-18,T-Shirt Basic,Accessory,1,743168.0,2293,743168.0
2022-05-11,Dress Summer,Accessory,3,480728.0,2693,1442184.0
2022-08-17,T-Shirt Basic,T-Shirt,4,1479415.0,2978,5917660.0
2022-04-18,Jeans Slim,Jacket,5,1180706.0,1366,5903530.0
2022-06-21,Jacket Leather,Jeans,3,405622.0,2883,1216866.0
2022-04-12,Jacket Leather,Jeans,1,1717496.0,1351,1717496.0
2022-12-20,Hoodie Oversize,Accessory,1,370977.0,2323,370977.0
2022-01-12,Jacket Leather,Dress,2,1219302.0,2930,2438604.0
2022-10-02,Jacket Leather,Hoodie,4,907103.0,2183,3628412.0
2022-04-11,Jacket Leather,T-Shirt,5,1112767.0,1487,5563835.0
2022-02-13,Jeans Slim,Dress,3,580482.0,1842,1741446.0
2022-11-01,Jacket Leather,Dress,1,1316571.0,1984,1316571.0
2022-01-17,Scarf Wool,Accessory,3,1737566.0,2761,5212698.0
2022-11-26,Jacket Leather,T-Shirt,5,960560.0,2550,4802800.0
2022-02-26,Jacket Leather,Jeans,3,1060585.0,2379,3181755.0
2022-11-07,T-Shirt Basic,Hoodie,4,621708.0,1621,2486832.0
2022-10-30,Jeans Slim,Jeans,2,1632395.0,1930,3264790.0
2022-01-12,Hoodie Oversize,Dress,3,1755320.0,1401,5265960.0
2022-11-14,T-Shirt Basic,Hoodie,2,1468760.0,2429,2937520.0
2022-03-21,Dress Summer,Jacket,5,1091299.0,2120,5456495.0
2022-08-04,Jeans Slim,Dress,2,1733035.0,2731,3466070.0
2022-12-05,Scarf Wool,Jeans,3,488468.0,1570,1465404.0
2022-09-21,Jeans Slim,Jeans,3,991661.0,1975,2974983.0
2022-05-29,Dress Summer,Accessory,1,1083289.0,1392,1083289.0
2022-03-22,Dress Summer,Jeans,3,1012470.0,1352,3037410.0
2022-08-03,Dress Summer,T-Shirt,2,1493748.0,1806,2987496.0
2022-07-17,Hoodie Oversize,Dress,1,1289124.0,2690,1289124.0
2022-07-19,Jacket Leather,Hoodie,3,446321.0,1576,1338963.0
2022-01-25,Jeans Slim,Jeans,3,787000.0,2694,2361000.0
2022-03-30,Jacket Leather,Accessory,5,775569.0,1777,3877845.0
2022-09-25,Jacket Leather,Accessory,1,1126730.0,1633,1126730.0
2022-05-23,Scarf Wool,Jeans,5,701761.0,2312,3508805.0
2022-02-28,Dress Summer,T-Shirt,5,431771.0,1523,2158855.0
2022-12-31,Hoodie Oversize,Accessory,5,1263208.0,1726,6316040.0
2022-01-26,Scarf Wool,Hoodie,4,1569107.0,1162,6276428.0
2022-02-16,T-Shirt Basic,Dress,5,1693993.0,2641,8469965.0
2022-10-15,Hoodie Oversize,Jacket,2,1757497.0,2938,3514994.0
2022-09-23,Jacket Leather,T-Shirt,3,1460731.0,1659,4382193.0
2022-01-16,Hoodie Oversize,Accessory,4,466539.0,2206,1866156.0
2022-07-18,Dress Summer,Dress,5,1572323.0,1850,7861615.0
2022-10-09,T-Shirt Basic,Jacket,3,869938.0,2573,2609814.0
2022-03-27,Dress Summer,Jeans,1,1381363.0,1082,1381363.0
2022-09-07,T-Shirt Basic,Jeans,1,1073465.0,1524,1073465.0
2022-09-27,Scarf Wool,Hoodie,3,1534340.0,1004,4603020.0
2022-12-01,Jacket Leather,Jacket,2,909534.0,1495,1819068.0
2022-04-27,T-Shirt Basic,Jeans,3,345780.0,2579,1037340.0
2022-01-07,T-Shirt Basic,Jeans,3,1113077.0,2947,3339231.0
2022-05-17,T-Shirt Basic,Accessory,4,515500.0,2075,2062000.0
2022-06-25,Hoodie Oversize,Hoodie,1,1746552.0,2285,1746552.0
2022-11-24,Scarf Wool,Dress,1,1066793.0,2158,1066793.0
2022-11-11,Hoodie Oversize,Jeans,5,1108016.0,2997,5540080.0
2022-08-03,Jacket Leather,T-Shirt,3,1656262.0,2623,4968786.0
2022-03-23,T-Shirt Basic,T-Shirt,3,1218107.0,2386,3654321.0
2022-08-11,Scarf Wool,Dress,2,719231.0,1568,1438462.0
2022-04-13,Scarf Wool,Jacket,1,708947.0,2241,708947.0
2022-09-30,Jeans Slim,Hoodie,2,1027447.0,1878,2054894.0
2022-01-14,Jacket Leather,Accessory,4,1593243.0,2092,6372972.0
2022-06-08,Scarf Wool,T-Shirt,5,1481830.0,2012,7409150.0
2022-06-01,T-Shirt Basic,T-Shirt,2,1742248.0,2015,3484496.0
2022-04-18,T-Shirt Basic,Dress,1,361423.0,1864,361423.0
2022-07-07,Scarf Wool,Jacket,4,665905.0,2580,2663620.0
2022-10-28,Hoodie Oversize,Jacket,3,374322.0,2167,1122966.0
2022-04-08,Jacket Leather,Dress,4,1414173.0,2370,5656692.0
2022-05-11,T-Shirt Basic,T-Shirt,2,468292.0,2578,936584.0
2022-10-20,Scarf Wool,Hoodie,1,404824.0,2675,404824.0
2022-06-20,T-Shirt Basic,T-Shirt,2,1120592.0,2609,2241184.0
2022-07-02,Scarf Wool,Jacket,3,887801.0,1779,2663403.0
2022-12-30,Jacket Leather,Accessory,3,1358407.0,2218,4075221.0
2022-02-08,Scarf Wool,T-Shirt,1,1004874.0,2005,1004874.0
2022-01-15,Jeans Slim,Hoodie,5,909269.0,2691,4546345.0
2022-01-04,Scarf Wool,Jeans,4,909526.0,2270,3638104.0
2022-12-15,Scarf Wool,T-Shirt,4,1601408.0,1314,6405632.0
2022-07-29,Jacket Leather,Dress,3,862600.0,1730,2587800.0
2022-06-10,Scarf Wool,Jeans,2,766766.0,2992,1533532.0
2022-01-16,Jacket Leather,Dress,2,774729.0,1384,1549458.0
2022-04-18,Jeans Slim,Dress,5,554731.0,2789,2773655.0
2022-11-07,Jacket Leather,Dress,2,1584068.0,2813,3168136.0
2022-08-15,T-Shirt Basic,T-Shirt,4,477278.0,1277,1909112.0
2022-06-19,Jacket Leather,Jacket,2,1658347.0,2096,3316694.0
2022-02-03,Jeans Slim,Jeans,5,689375.0,2153,3446875.0
2022-09-08,Dress Summer,Hoodie,4,1644112.0,2382,6576448.0
2022-09-04,Scarf Wool,Jacket,2,1475772.0,1698,2951544.0
2022-09-26,Jacket Leather,T-Shirt,4,1152081.0,2549,4608324.0
2022-05-21,Scarf Wool,Dress,3,1287679.0,2865,3863037.0
2022-10-01,Hoodie Oversize,Hoodie,3,755058.0,2244,2265174.0
2022-04-06,T-Shirt Basic,Jeans,3,1140054.0,2030,3420162.0
2022-08-15,T-Shirt Basic,Jacket,2,703224.0,1751,1406448.0
2022-02-08,Hoodie Oversize,Accessory,5,873523.0,1983,4367615.0
2022-10-29,Hoodie Oversize,Jacket,4,1435227.0,1624,5740908.0
2022-01-29,Jacket Leather,Hoodie,1,628095.0,1228,628095.0
2022-11-14,Hoodie Oversize,T-Shirt,3,1550211.0,2978,4650633.0
2022-09-02,Dress Summer,Jeans,3,832618.0,1017,2497854.0
2022-08-24,Scarf Wool,Hoodie,1,1074863.0,2609,1074863.0
2022-07-04,Scarf Wool,Dress,1,1710039.0,1012,1710039.0
2022-09-29,Jeans Slim,Jeans,2,1305946.0,2622,2611892.0
2022-08-24,Hoodie Oversize,Jacket,4,1250686.0,2523,5002744.0
2022-08-27,Hoodie Oversize,Hoodie,3,1352992.0,1692,4058976.0
2022-09-23,Dress Summer,Jacket,5,1673073.0,2658,8365365.0
2022-12-25,T-Shirt Basic,Jacket,2,635196.0,2740,1270392.0
2022-12-06,T-Shirt Basic,Jacket,2,1200524.0,2526,2401048.0
2022-03-06,Scarf Wool,T-Shirt,5,870610.0,1070,4353050.0
2022-06-26,Scarf Wool,Jacket,5,268376.0,1108,1341880.0
2022-01-03,Jacket Leather,Dress,5,444216.0,1201,2221080.0
2022-05-22,Dress Summer,Dress,1,753737.0,2076,753737.0
2022-06-07,Jeans Slim,Jeans,3,1125750.0,2573,3377250.0
2022-11-20,Jeans Slim,Accessory,1,1616286.0,1629,1616286.0
2022-05-26,Dress Summer,Jacket,3,1476227.0,2283,4428681.0
2022-10-20,Jeans Slim,Jacket,1,1107667.0,2506,1107667.0
2022-06-02,T-Shirt Basic,Hoodie,4,364499.0,2288,1457996.0
2022-07-12,Jeans Slim,T-Shirt,3,693155.0,1906,2079465.0
2022-03-14,Jeans Slim,Accessory,2,818398.0,1303,1636796.0
2022-11-01,Dress Summer,Jeans,3,1213662.0,1937,3640986.0
2022-12-10,Dress Summer,Accessory,3,350632.0,1576,1051896.0
2022-05-20,Jeans Slim,Jacket,3,1071800.0,2578,3215400.0
2022-07-06,Hoodie Oversize,Hoodie,4,1647270.0,1555,6589080.0
2022-10-20,Dress Summer,T-Shirt,1,1343421.0,1125,1343421.0
2022-03-02,Jacket Leather,Jeans,2,1485469.0,2929,2970938.0
2022-07-17,Jacket Leather,Accessory,1,1306597.0,2294,1306597.0
2022-10-22,T-Shirt Basic,Jeans,1,570213.0,1859,570213.0
2022-11-15,Jeans Slim,Jacket,5,421250.0,1745,2106250.0
2022-10-29,Hoodie Oversize,Jeans,4,1535711.0,1480,6142844.0
2022-12-10,T-Shirt Basic,Hoodie,5,1328032.0,1132,6640160.0
2022-01-11,Jeans Slim,Jeans,4,1141345.0,2026,4565380.0
2022-03-03,Dress Summer,Dress,1,543388.0,1115,543388.0
2022-11-29,Jacket Leather,Hoodie,1,1185185.0,1481,1185185.0
2022-08-14,Scarf Wool,Accessory,4,298549.0,1981,1194196.0
2022-06-02,Hoodie Oversize,T-Shirt,1,434201.0,2025,434201.0
2022-07-18,Scarf Wool,T-Shirt,1,733430.0,1331,733430.0
2022-02-21,Jacket Leather,Jacket,2,937794.0,2601,1875588.0
2022-09-17,Scarf Wool,Jacket,5,436875.0,1942,2184375.0
2022-02-28,Dress Summer,Dress,5,435907.0,1955,2179535.0
2022-03-13,Jeans Slim,Accessory,5,1375135.0,2995,6875675.0
2022-05-28,Dress Summer,T-Shirt,3,1133065.0,2661,3399195.0
2022-12-15,Scarf Wool,T-Shirt,2,1077300.0,1768,2154600.0
2022-03-04,Dress Summer,T-Shirt,5,951273.0,1391,4756365.0
2022-11-06,Jacket Leather,T-Shirt,5,1763642.0,1834,8818210.0
2022-08-31,Hoodie Oversize,Jeans,2,327190.0,1143,654380.0
2022-11-26,Dress Summer,Accessory,1,529972.0,1328,529972.0
2022-04-17,Jacket Leather,Hoodie,5,1253637.0,2782,6268185.0
2022-08-14,Hoodie Oversize,Hoodie,1,461367.0,1628,461367.0
2022-11-09,Jeans Slim,Dress,5,1163540.0,1377,5817700.0
2022-08-06,Scarf Wool,Jeans,4,1130030.0,2839,4520120.0
2022-08-29,Jeans Slim,T-Shirt,3,1755058.0,1090,5265174.0
2022-09-16,T-Shirt Basic,T-Shirt,5,1619249.0,1808,8096245.0
2022-09-19,Jacket Leather,Jacket,4,1715608.0,2021,6862432.0
2022-01-05,Hoodie Oversize,Jacket,2,426084.0,2066,852168.0
2022-09-18,Dress Summer,Dress,4,1595630.0,2971,6382520.0
2022-02-23,Jeans Slim,T-Shirt,2,450091.0,2059,900182.0
2022-02-16,Hoodie Oversize,Dress,5,1231045.0,2012,6155225.0
2022-08-03,Jacket Leather,Jeans,2,1366121.0,2518,2732242.0
2022-06-26,T-Shirt Basic,Hoodie,4,499323.0,1553,1997292.0
2022-01-09,Jeans Slim,T-Shirt,3,1230622.0,2877,3691866.0
2022-04-09,Scarf Wool,Accessory,1,331314.0,1124,331314.0
2022-01-20,Hoodie Oversize,Jeans,1,704562.0,1057,704562.0
2022-08-29,Scarf Wool,T-Shirt,3,1677796.0,1806,5033388.0
2022-03-02,Hoodie Oversize,Accessory,1,516183.0,2480,516183.0
2022-06-27,Hoodie Oversize,Jacket,5,351168.0,1235,1755840.0
2022-12-04,Jacket Leather,Dress,5,937701.0,1608,4688505.0
2022-03-03,Jacket Leather,Jacket,4,1568458.0,1392,6273832.0
2022-05-25,Jacket Leather,Hoodie,4,368842.0,2516,1475368.0
2022-08-04,Dress Summer,Jacket,2,801080.0,1970,1602160.0
2022-01-03,Hoodie Oversize,T-Shirt,4,1644651.0,2855,6578604.0
2022-06-09,Jeans Slim,Accessory,5,433141.0,2367,2165705.0
2022-08-15,Scarf Wool,Jacket,4,731536.0,2668,2926144.0
2022-09-26,Jacket Leather,T-Shirt,1,1456552.0,2200,1456552.0
2022-04-30,Jacket Leather,Hoodie,2,1091977.0,1052,2183954.0
2022-03-30,Scarf Wool,Accessory,2,1540116.0,2574,3080232.0
2022-11-25,Scarf Wool,Jacket,5,422973.0,2502,2114865.0
2022-03-09,Hoodie Oversize,Dress,4,1676859.0,1489,6707436.0
2022-12-23,Jacket Leather,Dress,1,1699113.0,2879,1699113.0
2022-04-08,Scarf Wool,Accessory,4,490735.0,1005,1962940.0
2022-09-24,Dress Summer,Dress,3,302507.0,2749,907521.0
2022-04-15,Dress Summer,Jacket,4,1784254.0,1632,7137016.0
2022-11-19,Jacket Leather,Jacket,5,997490.0,2862,4987450.0
2022-05-03,Scarf Wool,Accessory,4,1136717.0,2905,4546868.0
2022-01-29,Hoodie Oversize,Jacket,2,1204652.0,2233,2409304.0
2022-05-17,Hoodie Oversize,T-Shirt,1,1473986.0,1217,1473986.0
2022-07-14,Hoodie Oversize,Hoodie,5,1508581.0,1536,7542905.0
2022-08-14,T-Shirt Basic,Dress,3,550584.0,2366,1651752.0
2022-11-28,Jacket Leather,T-Shirt,1,616787.0,2741,616787.0
2022-06-19,Hoodie Oversize,Accessory,1,1609091.0,2425,1609091.0
2022-01-09,Dress Summer,Dress,2,1520252.0,2486,3040504.0
2022-02-09,Scarf Wool,T-Shirt,2,1207310.0,1738,2414620.0
2022-01-25,Jeans Slim,Jacket,2,1791784.0,1730,3583568.0
2022-09-18,Jeans Slim,Accessory,5,1389535.0,2235,6947675.0
2022-08-14,Hoodie Oversize,Accessory,4,584547.0,2050,2338188.0
2022-05-04,Jeans Slim,Dress,1,1562298.0,2276,1562298.0
2022-02-07,Jeans Slim,Jacket,4,892836.0,1003,3571344.0
2022-11-24,T-Shirt Basic,Dress,4,306037.0,2026,1224148.0
2022-09-08,Dress Summer,Jeans,2,748203.0,2628,1496406.0
2022-06-25,Dress Summer,T-Shirt,4,1433504.0,2026,5734016.0
2022-03-31,T-Shirt Basic,Jeans,1,1738320.0,1150,1738320.0
2022-02-06,T-Shirt Basic,T-Shirt,1,678011.0,2607,678011.0
2022-11-12,Jeans Slim,Hoodie,3,632100.0,1004,1896300.0
2022-06-25,Jacket Leather,Accessory,5,1123606.0,2521,5618030.0
2022-10-11,Scarf Wool,Dress,4,1508110.0,2574,6032440.0
2022-03-22,Scarf Wool,Hoodie,5,1407115.0,2895,7035575.0
2022-04-24,Jeans Slim,Hoodie,5,1117936.0,1468,5589680.0
2022-02-09,Scarf Wool,Accessory,5,1228654.0,1070,6143270.0
2022-10-28,T-Shirt Basic,Accessory,5,625253.0,1201,3126265.0
2022-08-12,Dress Summer,T-Shirt,1,920490.0,1308,920490.0
2022-11-14,Scarf Wool,Jeans,4,645817.0,2276,2583268.0
2022-12-15,Jeans Slim,Jacket,3,1620848.0,2311,4862544.0
2022-04-25,Jacket Leather,T-Shirt,5,424459.0,1922,2122295.0
2022-07-05,Jeans Slim,Jacket,3,1303598.0,1292,3910794.0
2022-11-19,Hoodie Oversize,Hoodie,1,653439.0,2178,653439.0
2022-02-25,Jeans Slim,Jacket,1,987145.0,1924,987145.0
2022-02-09,T-Shirt Basic,Jeans,2,714090.0,2157,1428180.0
2022-12-20,Dress Summer,T-Shirt,5,751030.0,1883,3755150.0
2022-02-09,Dress Summer,Accessory,2,653609.0,1586,1307218.0
2022-12-13,Scarf Wool,Jeans,3,1416829.0,2298,4250487.0
2022-08-25,T-Shirt Basic,Jeans,4,816860.0,2807,3267440.0
2022-10-16,Hoodie Oversize,T-Shirt,2,1375853.0,2721,2751706.0
2022-09-19,T-Shirt Basic,Accessory,1,956908.0,1509,956908.0
2022-08-04,Jeans Slim,Jeans,5,1098231.0,2377,5491155.0
2022-05-27,T-Shirt Basic,Accessory,3,1092096.0,1005,3276288.0
2022-12-02,T-Shirt Basic,Dress,1,1762571.0,1293,1762571.0
2022-06-17,Hoodie Oversize,Dress,4,818947.0,1360,3275788.0
2022-04-02,Jeans Slim,Dress,5,571910.0,2622,2859550.0
2022-12-19,Jacket Leather,Jacket,4,1663278.0,1214,6653112.0
2022-02-28,Jacket Leather,Jeans,4,521001.0,2430,2084004.0
2022-02-28,Dress Summer,T-Shirt,5,1543355.0,2460,7716775.0
2022-10-31,Scarf Wool,T-Shirt,5,482833.0,2039,2414165.0
2022-06-18,T-Shirt Basic,Jacket,4,1271023.0,2297,5084092.0
2022-09-26,Dress Summer,T-Shirt,3,483338.0,1563,1450014.0
2022-12-29,Hoodie Oversize,Dress,5,1680783.0,1765,8403915.0
2022-02-14,Jacket Leather,Jeans,1,1125763.0,1045,1125763.0
2022-12-11,T-Shirt Basic,T-Shirt,2,760374.0,1703,1520748.0
2022-06-30,Hoodie Oversize,T-Shirt,3,467500.0,1634,1402500.0
2022-06-19,Scarf Wool,Hoodie,5,825348.0,2436,4126740.0
2022-12-22,Hoodie Oversize,Hoodie,5,1342781.0,2211,6713905.0
2022-07-10,T-Shirt Basic,Hoodie,3,846674.0,2750,2540022.0
2022-06-04,Scarf Wool,Jeans,2,631446.0,1661,1262892.0
2022-07-07,Hoodie Oversize,Dress,4,1144985.0,2194,4579940.0
2022-01-07,Scarf Wool,Accessory,1,897624.0,1721,897624.0
2022-05-13,T-Shirt Basic,Dress,5,507000.0,2989,2535000.0
2022-08-23,T-Shirt Basic,Dress,2,488681.0,1594,977362.0
2022-02-14,Scarf Wool,Jeans,1,1346566.0,2425,1346566.0
2022-11-10,Jeans Slim,Jeans,3,1760741.0,2732,5282223.0
2022-09-06,Dress Summer,Hoodie,5,611296.0,1246,3056480.0
2022-01-31,Hoodie Oversize,T-Shirt,4,1448380.0,2927,5793520.0
2022-01-23,Hoodie Oversize,Jacket,3,385790.0,1857,1157370.0
2022-06-09,Jeans Slim,Jacket,5,841443.0,2893,4207215.0
2022-12-29,Jeans Slim,Accessory,2,1035367.0,1552,2070734.0
2022-06-07,Jeans Slim,T-Shirt,1,666558.0,2704,666558.0
2022-02-08,Jacket Leather,Accessory,1,1070847.0,1043,1070847.0
2022-03-23,Jacket Leather,Hoodie,5,1618052.0,1841,8090260.0
2022-12-22,Scarf Wool,Accessory,3,1713879.0,2747,5141637.0
2022-09-15,Jacket Leather,T-Shirt,4,405863.0,1179,1623452.0
2022-07-25,T-Shirt Basic,T-Shirt,2,671361.0,2481,1342722.0
2022-03-18,Scarf Wool,Jacket,5,1767658.0,1535,8838290.0
2022-01-12,Hoodie Oversize,Hoodie,2,669149.0,1607,1338298.0
2022-10-22,Dress Summer,Jeans,1,1323696.0,1672,1323696.0
